GEOID	BORO	TUID	DIST_ROADBED	DIST_BLDG_HGHT	TYPE
360810504002005	Queens	20130701016777	0	3.515901	d
360810505001012	Queens	20130701024261	0	1.709273	d
360810507002007	Queens	20130701028482	0	2.106036	d
360810511002002	Queens	20130701027154	0	2.214733	d
360810512003001	Queens	20130701025615	43.52214057	2.114555	d
360810517002003	Queens	20130701013518	16.81011889	2.850965	d
360810524001002	Queens	20130701012999	0	1.647275	d
360810531001000	Queens	20130701006682	0	2.657205	d
360810535001008	Queens	20130701008083	0	6.115252	d
360810539001002	Queens	20130701025564	0	3.453092	d
360810539001005	Queens	20130701012335	0	4.164819	d
360810542004006	Queens	20130701000068	0	1.772728	d
360810547002002	Queens	20130701001682	590.4729876	4.698955	d
360810547003002	Queens	20130701001421	0	4.026134	d
360810549001002	Queens	20130701006566	0	4.162456	d
360810549002002	Queens	20130701026884	105.2328073	4.506035	d
360810549003000	Queens	20130701019780	19.69495856	4.508245	d
360810553002002	Queens	20130701026037	0	6.003089	d
360810555002004	Queens	20130701014120	0	3.843004	d
360810557002001	Queens	20130701026181	0	2.35201	d
360810566001002	Queens	20130701002110	24.36379199	1.845891	d
360810581001002	Queens	20130701015412	0	2.83859	d
360810581002000	Queens	20130701000559	10.71619583	3.220652	d
360810583001003	Queens	20130701014549	0	5.991426	d
360810585003007	Queens	20130701004546	0	3.567153	d
360810590001003	Queens	20130701018051	0	1.411546	d
360810591002003	Queens	20130701009676	16.54677178	4.06912	d
360810591004000	Queens	20130701029650	2.807336687	2.511439	d
360810591004001	Queens	20130701010764	0	3.746652	d
360810593001006	Queens	20130701008805	43.80605132	3.327514	d
360810593002005	Queens	20130701006159	6.326032576	3.979584	d
360810593002008	Queens	20130701007704	0	2.907323	d
360810593002010	Queens	20130701029530	0	2.554902	d
360810599002002	Queens	20130701005252	0	2.255011	d
360810601002000	Queens	20130701028476	0	2.31486	d
360810612002008	Queens	20130701011430	10.15322271	1.195932	d
360810613011003	Queens	20130701026878	0	1.700292	d
360810638003007	Queens	20130701006052	81.01889233	1.100426	d
360810639002004	Queens	20130701008513	35.25738003	2.400603	d
360810641011000	Queens	20130701009905	148.8964823	4.365873	d
360810646001000	Queens	20130701025536	124.0372163	1.452374	d
360810656003005	Queens	20130701009746	0	1.542964	d
360810680001010	Queens	20130701010837	0.8750528534	1.128442	d
360810680002010	Queens	20130701026634	22.12284385	1.342239	d
360810683001001	Queens	20130701001245	0	6.223691	d
360810687001001	Queens	20130701002436	0	6.629501	d
360810687001001	Queens	20130701003334	0	6.629501	d
360810687003006	Queens	20130701024768	24.35895895	1.358079	d
360810687003006	Queens	20130701030596	4.93050321	1.358079	d
360810693001000	Queens	20130701026864	18.94042543	4.064317	d
360810693001001	Queens	20130701007317	38.61549606	5.309351	d
360810695001007	Queens	20130701002869	0	0.268833	d
360810697011000	Queens	20130701022906	0	6.661121	d
360810697024001	Queens	20130701029733	0	1.404764	d
360810707001005	Queens	20130701007476	24.77629377	2.381184	d
360810707002002	Queens	20130701045238	24.50198432	2.159148	d
360810711001001	Queens	20130701007385	0	1.05241	d
360810711002001	Queens	20130701004322	0	1.553284	d
360810711002005	Queens	20130701001887	0	1.933977	d
360810711002005	Queens	20130701008058	52.99430905	1.933977	d
360810711002006	Queens	20130701023269	0	5.544387	d
360810711004005	Queens	20130701025848	0	11.474776	d
360810713033000	Queens	20130701010990	24.44543844	6.625413	d
360810713042002	Queens	20130701011705	1.333711562	24.343552	d
360810713042002	Queens	20130701026318	0	24.343552	d
360810713043002	Queens	20130701026249	0	2.045365	d
360810713044002	Queens	20130701012183	0	6.519947	d
360810713061001	Queens	20130701002190	0	8.799389	d
360810713062000	Queens	20130701008337	0	2.034055	d
360810713063000	Queens	20130701010285	2.840160358	4.569118	d
360810713063000	Queens	20130701042477	0	4.569118	d
360810716001028	Queens	20130701003809	34.10790897	0.587027	d
360810716001028	Queens	20130701005991	0	0.587027	d
360810716001028	Queens	20130701007047	0	0.587027	d
360810716001028	Queens	20130701020295	0	0.587027	d
360810716001028	Queens	20130701024077	0	0.587027	d
360810716001028	Queens	20130701025269	0	0.587027	d
360810716001028	Queens	20130701030134	0	0.587027	d
360810716001040	Queens	20130701000090	108.8957215	2.575287	d
360810716001040	Queens	20130701000135	0	2.575287	d
360810716001040	Queens	20130701001110	4.370663744	2.575287	d
360810716001040	Queens	20130701001396	5.10074088	2.575287	d
360810716001040	Queens	20130701001426	6.420281388	2.575287	d
360810716001040	Queens	20130701002022	13.42654703	2.575287	d
360810716001040	Queens	20130701002461	8.38949195	2.575287	d
360810716001040	Queens	20130701002566	19.9489256	2.575287	d
360810716001040	Queens	20130701002639	0	2.575287	d
360810716001040	Queens	20130701002762	0	2.575287	d
360810716001040	Queens	20130701002906	74.4930743	2.575287	d
360810716001040	Queens	20130701002921	0	2.575287	d
360810716001040	Queens	20130701002968	59.87365354	2.575287	d
360810716001040	Queens	20130701003602	0	2.575287	d
360810716001040	Queens	20130701004085	73.22181279	2.575287	d
360810716001040	Queens	20130701004090	32.12676919	2.575287	d
360810716001040	Queens	20130701004130	0	2.575287	d
360810716001040	Queens	20130701004155	0	2.575287	d
360810716001040	Queens	20130701004188	7.019619147	2.575287	d
360810716001040	Queens	20130701004311	0	2.575287	d
360810716001040	Queens	20130701004607	0	2.575287	d
360810716001040	Queens	20130701005022	14.56987229	2.575287	d
360810716001040	Queens	20130701005238	0	2.575287	d
360810716001040	Queens	20130701005452	0	2.575287	d
360810716001040	Queens	20130701005563	44.06404197	2.575287	d
360810716001040	Queens	20130701006022	0	2.575287	d
360810716001040	Queens	20130701006494	0	2.575287	d
360810716001040	Queens	20130701006697	0	2.575287	d
360810716001040	Queens	20130701006699	0	2.575287	d
360810716001040	Queens	20130701006702	0	2.575287	d
360810716001040	Queens	20130701008303	0	2.575287	d
360810716001040	Queens	20130701008307	25.99006752	2.575287	d
360810716001040	Queens	20130701008508	3.410580817	2.575287	d
360810716001040	Queens	20130701008914	108.2710854	2.575287	d
360810716001040	Queens	20130701009024	4.292041024	2.575287	d
360810716001040	Queens	20130701009443	0	2.575287	d
360810716001040	Queens	20130701009599	0	2.575287	d
360810716001040	Queens	20130701009911	7.481213232	2.575287	d
360810716001040	Queens	20130701009978	0	2.575287	d
360810716001040	Queens	20130701010084	70.5413947	2.575287	d
360810716001040	Queens	20130701010295	9.863709504	2.575287	d
360810716001040	Queens	20130701010363	4.585749671	2.575287	d
360810716001040	Queens	20130701010726	0	2.575287	d
360810716001040	Queens	20130701010913	0	2.575287	d
360810716001040	Queens	20130701010922	0	2.575287	d
360810716001040	Queens	20130701011013	0	2.575287	d
360810716001040	Queens	20130701011316	0	2.575287	d
360810716001040	Queens	20130701011405	0	2.575287	d
360810716001040	Queens	20130701011836	6.257344141	2.575287	d
360810716001040	Queens	20130701011852	0	2.575287	d
360810716001040	Queens	20130701011898	2.326063763	2.575287	d
360810716001040	Queens	20130701012843	0	2.575287	d
360810716001040	Queens	20130701013202	1.197771445	2.575287	d
360810716001040	Queens	20130701013545	3.997425992	2.575287	d
360810716001040	Queens	20130701014672	0	2.575287	d
360810716001040	Queens	20130701014790	19.48166899	2.575287	d
360810716001040	Queens	20130701015891	26.18787148	2.575287	d
360810716001040	Queens	20130701015925	0	2.575287	d
360810716001040	Queens	20130701016125	6.657709484	2.575287	d
360810716001040	Queens	20130701016518	66.92322744	2.575287	d
360810716001040	Queens	20130701016775	21.97605719	2.575287	d
360810716001040	Queens	20130701017075	0	2.575287	d
360810716001040	Queens	20130701017213	0	2.575287	d
360810716001040	Queens	20130701018111	34.76874981	2.575287	d
360810716001040	Queens	20130701018241	63.17956849	2.575287	d
360810716001040	Queens	20130701018354	52.93109864	2.575287	d
360810716001040	Queens	20130701018810	21.00376606	2.575287	d
360810716001040	Queens	20130701019730	0	2.575287	d
360810716001040	Queens	20130701019732	8.899189341	2.575287	d
360810716001040	Queens	20130701019791	108.9312358	2.575287	d
360810716001040	Queens	20130701019793	7.913988139	2.575287	d
360810716001040	Queens	20130701019978	40.91498223	2.575287	d
360810716001040	Queens	20130701020247	36.75005565	2.575287	d
360810716001040	Queens	20130701020334	0	2.575287	d
360810716001040	Queens	20130701020659	0	2.575287	d
360810716001040	Queens	20130701020674	0	2.575287	d
360810716001040	Queens	20130701020684	0	2.575287	d
360810716001040	Queens	20130701020773	29.61732399	2.575287	d
360810716001040	Queens	20130701020800	0	2.575287	d
360810716001040	Queens	20130701020976	0	2.575287	d
360810716001040	Queens	20130701021412	0	2.575287	d
360810716001040	Queens	20130701021508	0	2.575287	d
360810716001040	Queens	20130701021733	0	2.575287	d
360810716001040	Queens	20130701021760	0	2.575287	d
360810716001040	Queens	20130701021846	0	2.575287	d
360810716001040	Queens	20130701022423	0	2.575287	d
360810716001040	Queens	20130701022929	0	2.575287	d
360810716001040	Queens	20130701022962	0	2.575287	d
360810716001040	Queens	20130701022997	0	2.575287	d
360810716001040	Queens	20130701023054	0	2.575287	d
360810716001040	Queens	20130701023374	0	2.575287	d
360810716001040	Queens	20130701023873	0	2.575287	d
360810716001040	Queens	20130701023884	0	2.575287	d
360810716001040	Queens	20130701024224	32.28123544	2.575287	d
360810716001040	Queens	20130701024583	0	2.575287	d
360810716001040	Queens	20130701024644	65.962657	2.575287	d
360810716001040	Queens	20130701025041	26.99538776	2.575287	d
360810716001040	Queens	20130701025417	0	2.575287	d
360810716001040	Queens	20130701026951	0	2.575287	d
360810716001040	Queens	20130701026970	18.79083933	2.575287	d
360810716001040	Queens	20130701027084	0	2.575287	d
360810716001040	Queens	20130701027221	3.218862738	2.575287	d
360810716001040	Queens	20130701027300	0	2.575287	d
360810716001040	Queens	20130701027390	0	2.575287	d
360810716001040	Queens	20130701027477	0	2.575287	d
360810716001040	Queens	20130701027512	0	2.575287	d
360810716001040	Queens	20130701027645	5.550310654	2.575287	d
360810716001040	Queens	20130701027719	66.12815894	2.575287	d
360810716001040	Queens	20130701028497	8.686389225	2.575287	d
360810716001040	Queens	20130701028526	39.81547522	2.575287	d
360810716001040	Queens	20130701029167	0	2.575287	d
360810716001040	Queens	20130701029277	0	2.575287	d
360810716001040	Queens	20130701029637	2.023362068	2.575287	d
360810716001040	Queens	20130701029755	0	2.575287	d
360810716001040	Queens	20130701030014	0	2.575287	d
360810716001040	Queens	20130701030148	8.438334557	2.575287	d
360810716001040	Queens	20130701030282	12.1916059	2.575287	d
360810716001040	Queens	20130701030471	40.56658757	2.575287	d
360810716001040	Queens	20130701039579	18.8956149	2.575287	d
360810716001040	Queens	20130701039676	0	2.575287	d
360810716001040	Queens	20130701042992	0	2.575287	d
360810716001040	Queens	20130701043216	56.32337565	2.575287	d
360810716001040	Queens	20130701043331	0	2.575287	d
360810716001040	Queens	20130701043504	51.42750858	2.575287	d
360810716001040	Queens	20130701044244	1.25609765	2.575287	d
360810716001040	Queens	20130701044395	49.40128211	2.575287	d
360810716001040	Queens	20130701044884	0	2.575287	d
360810716001040	Queens	20130701045331	5.213190842	2.575287	d
360810716001040	Queens	20130701045391	0	2.575287	d
360810716001040	Queens	20130701046390	0	2.575287	d
360810716001052	Queens	20130701001435	0	2.6345	d
360810716001052	Queens	20130701006493	0	2.6345	d
360810716001052	Queens	20130701011100	0	2.6345	d
360810716001052	Queens	20130701012049	18.02123926	2.6345	d
360810716001053	Queens	20130701001002	52.56307862	7.029832	d
360810716001053	Queens	20130701001072	18.04376487	7.029832	d
360810716001053	Queens	20130701001338	0	7.029832	d
360810716001053	Queens	20130701002259	0	7.029832	d
360810716001053	Queens	20130701002275	41.46414579	7.029832	d
360810716001053	Queens	20130701002355	0	7.029832	d
360810716001053	Queens	20130701002511	0.1547667537	7.029832	d
360810716001053	Queens	20130701002554	25.90861097	7.029832	d
360810716001053	Queens	20130701002730	48.86616203	7.029832	d
360810716001053	Queens	20130701002788	7.398854876	7.029832	d
360810716001053	Queens	20130701003094	4.832885834	7.029832	d
360810716001053	Queens	20130701003370	0	7.029832	d
360810716001053	Queens	20130701003808	47.09353019	7.029832	d
360810716001053	Queens	20130701005222	0	7.029832	d
360810716001053	Queens	20130701005240	0	7.029832	d
360810716001053	Queens	20130701005449	0	7.029832	d
360810716001053	Queens	20130701005764	22.38333254	7.029832	d
360810716001053	Queens	20130701006256	16.65490547	7.029832	d
360810716001053	Queens	20130701007372	6.561289391	7.029832	d
360810716001053	Queens	20130701007727	0.4687395819	7.029832	d
360810716001053	Queens	20130701008077	12.10110059	7.029832	d
360810716001053	Queens	20130701008112	26.98366636	7.029832	d
360810716001053	Queens	20130701008506	102.3395752	7.029832	d
360810716001053	Queens	20130701009706	0	7.029832	d
360810716001053	Queens	20130701011080	87.56445163	7.029832	d
360810716001053	Queens	20130701011909	62.14837005	7.029832	d
360810716001053	Queens	20130701012078	0	7.029832	d
360810716001053	Queens	20130701015732	0	7.029832	d
360810716001053	Queens	20130701016185	65.16346851	7.029832	d
360810716001053	Queens	20130701016336	33.14613632	7.029832	d
360810716001053	Queens	20130701016907	46.54104154	7.029832	d
360810716001053	Queens	20130701016954	0	7.029832	d
360810716001053	Queens	20130701018275	7.079437732	7.029832	d
360810716001053	Queens	20130701018970	65.53985803	7.029832	d
360810716001053	Queens	20130701022930	0	7.029832	d
360810716001053	Queens	20130701022981	0	7.029832	d
360810716001053	Queens	20130701024086	0	7.029832	d
360810716001053	Queens	20130701029130	6.63447445	7.029832	d
360810716001053	Queens	20130701030157	0	7.029832	d
360810716001053	Queens	20130701042341	0	7.029832	d
360810716001053	Queens	20130701043307	4.362602578	7.029832	d
360810716001053	Queens	20130701044952	0	7.029832	d
360810716001055	Queens	20130701010730	0	3.473214	d
360810716001055	Queens	20130701015805	0	3.473214	d
360810716001055	Queens	20130701018853	0	3.473214	d
360810716001057	Queens	20130701005992	0	0.000794	d
360810716001057	Queens	20130701014552	0	0.000794	d
360810716001057	Queens	20130701042331	0	0.000794	d
360810716001061	Queens	20130701001395	0	2.647978	d
360810716001061	Queens	20130701003091	73.57583603	2.647978	d
360810716001061	Queens	20130701004894	34.62221164	2.647978	d
360810716001061	Queens	20130701005849	75.01946449	2.647978	d
360810716001061	Queens	20130701006694	0	2.647978	d
360810716001061	Queens	20130701009251	0	2.647978	d
360810716001061	Queens	20130701009899	0	2.647978	d
360810716001061	Queens	20130701010296	0	2.647978	d
360810716001061	Queens	20130701011098	0	2.647978	d
360810716001061	Queens	20130701011463	59.68434278	2.647978	d
360810716001061	Queens	20130701011844	0	2.647978	d
360810716001061	Queens	20130701012206	145.2516172	2.647978	d
360810716001061	Queens	20130701012388	2.923541266	2.647978	d
360810716001061	Queens	20130701013065	0	2.647978	d
360810716001061	Queens	20130701014508	0	2.647978	d
360810716001061	Queens	20130701015392	0	2.647978	d
360810716001061	Queens	20130701017114	0	2.647978	d
360810716001061	Queens	20130701017784	0	2.647978	d
360810716001061	Queens	20130701022271	0	2.647978	d
360810716001061	Queens	20130701023956	43.30514856	2.647978	d
360810716001061	Queens	20130701029843	0	2.647978	d
360810716001061	Queens	20130701041551	0	2.647978	d
360810716001061	Queens	20130701046067	0	2.647978	d
360810716001065	Queens	20130701009897	0	2.47011	d
360810716001065	Queens	20130701018067	30.62917844	2.47011	d
360810716001065	Queens	20130701023398	8.15866728	2.47011	d
360810716001070	Queens	20130701002349	0	2.907707	d
360810716001070	Queens	20130701002763	12.45791626	2.907707	d
360810716001070	Queens	20130701004962	0	2.907707	d
360810716001070	Queens	20130701006344	77.13252736	2.907707	d
360810716001070	Queens	20130701007119	30.62916353	2.907707	d
360810716001070	Queens	20130701007443	10.57837311	2.907707	d
360810716001070	Queens	20130701008209	0	2.907707	d
